order_id,order_date,ship_date,category,product_name,sales,quantity,profit,country,city,state
CA-2012-107468,2012-12-18,2012-12-22,Art,Newell 320,6.85,2,0.6,United States,Louisville,Colorado
CA-2014-144463,2014-01-02,2014-01-06,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43,11,199.26,United States,Los Angeles,California
CA-2014-130764,2014-10-28,2014-10-29,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.66,5,6.55,United States,San Francisco,California
CA-2013-169957,2013-09-27,2013-10-01,Appliances,Belkin 7 Outlet SurgeMaster II,236.88,6,66.33,United States,Covington,Washington
CA-2011-110786,2011-12-29,2012-01-02,Furnishings,Stacking Trays by OIC,24.9,5,8.22,United States,San Francisco,California
CA-2012-137750,2012-06-25,2012-06-30,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85,5,57.36,United States,San Francisco,California
CA-2012-124058,2012-11-20,2012-11-24,Phones,Gear Head AU3700S Headset,72.74,7,-15.46,United States,Oakland,California
US-2012-138716,2012-09-17,2012-09-20,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.03,3,7.82,United States,Seattle,Washington
CA-2013-140417,2013-09-26,2013-09-30,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.05,9,22.52,United States,Tigard,Oregon
CA-2014-163692,2014-09-08,2014-09-10,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.86,3,-6.02,United States,Phoenix,Arizona
CA-2013-111913,2013-08-05,2013-08-07,Phones,Mitel 5320 IP Phone VoIP phone,302.38,2,30.24,United States,Sacramento,California
US-2014-155999,2014-08-08,2014-08-14,Phones,GE DSL Phone Line Filter,159.96,5,18.0,United States,San Diego,California
CA-2013-163573,2013-11-25,2013-11-28,Binders,Ibico Hi-Tech Manual Binding System,1219.96,5,381.24,United States,Seattle,Washington
CA-2012-153416,2012-11-24,2012-11-29,Binders,Avery Reinforcements for Hole-Punch Pages,3.17,2,0.99,United States,Los Angeles,California
CA-2014-133823,2014-05-12,2014-05-13,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 Â¾Â” x 11Â”",37.44,6,16.85,United States,Seattle,Washington
CA-2012-121272,2012-03-29,2012-04-04,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,21.25,United States,Seattle,Washington
CA-2014-105914,2014-10-03,2014-10-09,Binders,"Performers Binder/Pad Holder, Black",112.12,5,42.04,United States,Los Angeles,California
CA-2014-112725,2014-01-31,2014-02-07,Art,"Crayola Anti Dust Chalk, 12/Pack",12.74,7,5.73,United States,San Francisco,California
US-2014-106131,2014-01-15,2014-01-17,Accessories,ImationÂ 8GB Mini TravelDrive USB 2.0Â Flash Drive,169.06,7,-14.79,United States,Aurora,Colorado
CA-2011-157924,2011-10-11,2011-10-13,Storage,Iris Project Case,31.92,4,8.3,United States,Pasadena,California
CA-2012-100216,2012-04-13,2012-04-14,Paper,Xerox 210,31.1,6,10.89,United States,Mesa,Arizona
CA-2014-100601,2014-11-17,2014-11-21,Storage,Eldon Shelf Savers Cubes and Bins,48.86,7,0.98,United States,Fresno,California
CA-2012-154340,2012-11-29,2012-11-30,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,15.76,United States,Santa Ana,California
CA-2013-148593,2013-06-17,2013-06-19,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,21.78,United States,Los Angeles,California
US-2014-119039,2014-03-07,2014-03-11,Binders,Economy Binders,14.98,9,5.43,United States,San Francisco,California
CA-2012-150875,2012-11-16,2012-11-20,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,160.18,United States,Boise,Idaho
CA-2012-154200,2012-06-18,2012-06-22,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,15.07,United States,San Diego,California
CA-2013-124233,2013-04-09,2013-04-15,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,10.37,United States,Los Angeles,California
CA-2012-111234,2012-02-18,2012-02-22,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,4.44,United States,Los Angeles,California
CA-2014-149881,2014-04-02,2014-04-04,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.66,8,85.18,United States,San Francisco,California
CA-2014-134565,2014-06-12,2014-06-14,Paper,Xerox 1939,37.94,2,18.21,United States,Seattle,Washington
CA-2012-154970,2012-01-05,2012-01-10,Chairs,Global Deluxe Steno Chair,61.58,1,-6.93,United States,Seattle,Washington
CA-2014-147144,2014-03-27,2014-03-29,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,5.95,United States,Seattle,Washington
CA-2011-133704,2011-09-20,2011-09-26,Appliances,Staples,43.92,4,11.86,United States,Los Angeles,California
CA-2011-138436,2011-03-26,2011-03-30,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,66.3,3,8.62,United States,Los Angeles,California
CA-2012-101924,2012-09-04,2012-09-09,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",9.76,2,-6.83,United States,Medford,Oregon
CA-2013-124793,2013-03-15,2013-03-17,Chairs,"Global High-Back Leather Tilter, Burgundy",196.78,2,-22.14,United States,Seattle,Washington
US-2014-124821,2014-06-26,2014-06-30,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4,148.14,United States,Seattle,Washington
US-2014-158505,2014-07-22,2014-07-22,Phones,PayAnywhere Card Reader,71.93,9,6.29,United States,Murray,Utah
CA-2012-142692,2012-10-23,2012-10-28,Binders,Avery Non-Stick Binders,3.59,1,1.12,United States,Seattle,Washington
CA-2014-151358,2014-08-19,2014-08-23,Storage,Fellowes Super Stor/Drawer Files,323.1,2,61.39,United States,Seattle,Washington
CA-2014-102407,2014-12-10,2014-12-14,Art,Newell 314,11.16,2,2.79,United States,Los Angeles,California
CA-2014-101581,2014-10-23,2014-10-28,Tables,KI Conference Tables,177.22,5,-120.51,United States,Redmond,Oregon
CA-2014-169124,2014-07-04,2014-07-11,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",129.39,3,54.34,United States,Citrus Heights,California
CA-2014-117261,2014-09-05,2014-09-11,Storage,"Rogers Jumbo File, Granite",54.32,4,0.54,United States,Los Angeles,California
CA-2011-162278,2011-10-26,2011-10-30,Furnishings,Tenex Chairmats For Use With Carpeted Floors,63.92,4,3.2,United States,Seattle,Washington
CA-2013-161095,2013-06-29,2013-06-29,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,7.75,3,2.81,United States,Los Angeles,California
CA-2011-125829,2011-11-04,2011-11-11,Phones,Polycom SoundPoint Pro SE-225 Corded phone,666.34,7,66.63,United States,Los Angeles,California
CA-2012-115945,2012-06-25,2012-07-01,Art,Staples,20.96,2,5.24,United States,Los Angeles,California
CA-2012-136735,2012-07-26,2012-08-02,Envelopes,Airmail Envelopes,167.86,2,78.89,United States,San Francisco,California
CA-2011-152345,2011-12-29,2012-01-03,Phones,Mediabridge Sport Armband iPhone 5s,23.98,3,-5.69,United States,Albuquerque,New Mexico
CA-2014-107909,2014-09-02,2014-09-07,Accessories,LogitechÂ LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,6.8,United States,Redmond,Washington
CA-2012-154795,2012-12-20,2012-12-24,Envelopes,#6 3/4 Gummed Flap White Envelopes,7.92,1,2.77,United States,Bullhead City,Arizona
CA-2012-125234,2012-11-27,2012-12-01,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,22.67,United States,Los Angeles,California
CA-2014-105410,2014-03-20,2014-03-23,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",19.82,6,6.69,United States,San Francisco,California
CA-2014-169894,2014-11-25,2014-11-30,Binders,GBC Recycled Grain Textured Covers,20.72,2,-15.2,United States,Mesa,Arizona
CA-2014-107748,2014-12-11,2014-12-13,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,34.74,United States,Stockton,California
CA-2011-166954,2011-04-25,2011-04-30,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",303.25,5,63.68,United States,San Gabriel,California
CA-2012-152891,2012-10-25,2012-10-30,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,60.45,3,16.32,United States,San Francisco,California
CA-2013-156811,2013-10-28,2013-11-03,Appliances,Staples,43.92,4,11.86,United States,San Francisco,California
CA-2013-148740,2013-11-16,2013-11-20,Phones,Polycom SoundPoint IP 450 VoIP phone,361.38,2,27.1,United States,San Diego,California
CA-2013-114538,2013-12-27,2013-12-28,Art,SANFORD Major Accent Highlighters,11.33,2,2.55,United States,Colorado Springs,Colorado
US-2011-154879,2011-05-06,2011-05-11,Labels,Staples,5.78,2,2.72,United States,Los Angeles,California
CA-2011-153983,2011-11-29,2011-12-06,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,71.99,United States,San Francisco,California
US-2014-103226,2014-09-23,2014-09-29,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,12.23,United States,Albuquerque,New Mexico
CA-2012-121965,2012-06-19,2012-06-23,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,4.02,United States,Los Angeles,California
CA-2013-147137,2013-07-05,2013-07-07,Furnishings,"Master Caster Door Stop, Brown",25.4,5,8.64,United States,San Francisco,California
US-2012-146745,2012-09-03,2012-09-08,Chairs,Office Star - Ergonomically Designed Knee Chair,129.57,2,-12.96,United States,San Francisco,California
CA-2014-115175,2014-08-08,2014-08-13,Paper,Xerox 1891,244.55,5,114.94,United States,San Jose,California
CA-2014-105851,2014-03-14,2014-03-21,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.5,2,-299.81,United States,Denver,Colorado
US-2014-125717,2014-09-29,2014-10-02,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.78,1,3.28,United States,Aurora,Colorado
CA-2012-163895,2012-08-07,2012-08-11,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.3,1,1.12,United States,Boise,Idaho
CA-2013-109365,2013-11-04,2013-11-09,Fasteners,Stockwell Push Pins,15.26,7,5.04,United States,Los Angeles,California
CA-2014-105921,2014-08-15,2014-08-22,Tables,Chromcraft Round Conference Tables,418.3,3,5.23,United States,Los Angeles,California
CA-2014-112753,2014-06-19,2014-06-24,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.92,9,75.59,United States,Los Angeles,California
CA-2011-103401,2011-11-21,2011-11-26,Paper,Xerox 211,12.96,2,6.22,United States,San Francisco,California
CA-2013-124814,2013-04-11,2013-04-17,Paper,Xerox 227,12.96,2,6.22,United States,Bakersfield,California
US-2011-138247,2011-12-24,2011-12-29,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.66,7,17.37,United States,Los Angeles,California
CA-2014-167003,2014-05-24,2014-05-30,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.29,3,-6.42,United States,Los Angeles,California
CA-2013-118969,2013-10-03,2013-10-04,Binders,"Premier Elliptical Ring Binder, Black",54.79,6,-40.18,United States,Phoenix,Arizona
US-2013-128678,2013-09-16,2013-09-21,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",21.4,5,10.06,United States,Seattle,Washington
CA-2013-101385,2013-09-26,2013-10-02,Art,BIC Brite Liner Highlighters,16.56,4,6.96,United States,San Francisco,California
CA-2014-105445,2014-02-21,2014-02-26,Fasteners,Staples,9.43,3,3.07,United States,Louisville,Colorado
CA-2011-140403,2011-10-10,2011-10-10,Chairs,"Global Deluxe Stacking Chair, Gray",122.35,3,13.76,United States,Manteca,California
CA-2012-163104,2012-03-19,2012-03-26,Paper,Xerox 1974,11.96,2,5.86,United States,Los Angeles,California
CA-2014-138464,2014-07-09,2014-07-13,Furnishings,"Master Big Foot Doorstop, Beige",15.84,3,4.91,United States,Seattle,Washington
US-2011-165862,2011-07-13,2011-07-17,Tables,Bevis Round Conference Table Top & Single Column Base,351.22,3,4.39,United States,Los Angeles,California
US-2011-106334,2011-12-27,2012-01-02,Chairs,Bevis Steel Folding Chairs,230.28,3,23.03,United States,San Francisco,California
US-2014-117331,2014-10-22,2014-10-29,Binders,Lock-Up Easel 'Spel-Binder',8.56,1,-6.56,United States,Glendale,Arizona
CA-2012-118871,2012-12-04,2012-12-09,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,271.44,3,122.15,United States,Los Angeles,California
CA-2011-101175,2011-12-09,2011-12-14,Storage,Acco Perma 3000 Stacking Storage Drawers,100.7,6,-1.26,United States,Mesa,Arizona
CA-2011-169460,2011-04-19,2011-04-21,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",76.14,3,26.65,United States,San Jose,California
CA-2014-126662,2014-07-18,2014-07-22,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2,90.0,United States,Los Angeles,California
US-2011-121734,2011-04-11,2011-04-16,Binders,GBC Personal VeloBind Strips,9.58,1,3.35,United States,Lewiston,Idaho
US-2013-100405,2013-08-27,2013-08-29,Art,Newell Chalk Holder,8.26,2,3.8,United States,Los Angeles,California
US-2014-163790,2014-11-03,2014-11-05,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",76.58,7,38.29,United States,Danville,California
CA-2013-129868,2013-12-27,2014-01-01,Supplies,Fiskars Home & Office Scissors,17.76,2,4.97,United States,Los Angeles,California
US-2014-141852,2014-11-10,2014-11-15,Furnishings,Eldon Wave Desk Accessories,47.12,8,20.73,United States,Oceanside,California
CA-2014-145219,2014-12-25,2014-12-26,Copiers,Hewlett Packard LaserJet 3310 Copier,2879.95,6,1007.98,United States,Los Angeles,California
CA-2014-168396,2014-08-04,2014-08-09,Labels,Avery 473,51.75,5,24.84,United States,San Francisco,California
CA-2012-130456,2012-08-21,2012-08-26,Bookcases,Sauder Camden County Collection Library,586.4,6,34.49,United States,San Francisco,California
CA-2014-116288,2014-03-13,2014-03-18,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,9.72,United States,San Francisco,California
CA-2014-168228,2014-04-28,2014-04-30,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4,33.46,United States,Los Angeles,California
CA-2014-130141,2014-10-23,2014-10-25,Binders,Storex Flexible Poly Binders with Double Pockets,3.17,4,-2.53,United States,Fort Collins,Colorado
CA-2012-147501,2012-08-02,2012-08-06,Binders,Ibico Presentation Index for Binding Systems,6.37,2,2.15,United States,Seattle,Washington
CA-2014-129357,2014-05-15,2014-05-20,Paper,Xerox 1917,440.19,9,206.89,United States,Seattle,Washington
CA-2014-150987,2014-04-09,2014-04-13,Paper,Xerox 1891,244.55,5,114.94,United States,San Francisco,California
CA-2014-159107,2014-06-25,2014-06-27,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.88,1,1.35,United States,San Francisco,California
CA-2013-116547,2013-01-10,2013-01-17,Furnishings,24-Hour Round Wall Clock,79.92,4,34.37,United States,Seattle,Washington
CA-2011-114510,2011-03-14,2011-03-19,Binders,GBC Wire Binding Combs,33.09,4,11.17,United States,Logan,Utah
CA-2011-138681,2011-12-20,2011-12-22,Furnishings,"Computer Room Manger, 14""",51.97,2,10.39,United States,Tucson,Arizona
CA-2014-138149,2014-06-30,2014-07-01,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,302.37,United States,Los Angeles,California
CA-2014-121643,2014-05-19,2014-05-21,Phones,Aastra 6757i CT Wireless VoIP phone,344.7,2,38.78,United States,Portland,Oregon
US-2012-122910,2012-05-12,2012-05-16,Phones,VTech DS6151,201.58,2,20.16,United States,Louisville,Colorado
CA-2014-143126,2014-12-04,2014-12-08,Tables,"Bevis Oval Conference Table, Walnut",521.96,2,88.73,United States,Seattle,Washington
CA-2012-109736,2012-10-10,2012-10-11,Paper,Xerox 1894,45.36,7,21.77,United States,San Francisco,California
CA-2012-142601,2012-04-18,2012-04-20,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,7,9.47,United States,Los Angeles,California
US-2014-135230,2014-09-02,2014-09-08,Art,Staples,7.58,1,2.96,United States,Seattle,Washington
CA-2011-123323,2011-11-07,2011-11-12,Binders,Wilson Jones Legal Size Ring Binders,123.14,7,46.18,United States,San Francisco,California
US-2012-103996,2012-03-29,2012-03-31,Paper,Xerox 1880,212.64,6,99.94,United States,San Diego,California
CA-2012-105725,2012-02-18,2012-02-24,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,2,28.09,United States,Long Beach,California
CA-2014-164364,2014-11-13,2014-11-17,Labels,Avery 483,9.96,2,4.58,United States,Seattle,Washington
CA-2013-120005,2013-03-04,2013-03-04,Supplies,"Elite 5"" Scissors",25.35,3,7.6,United States,San Francisco,California
CA-2013-123526,2013-12-25,2013-12-26,Paper,Xerox 1898,33.4,5,16.03,United States,Seattle,Washington
CA-2013-127649,2013-10-08,2013-10-10,Machines,Okidata C331dn Printer,837.6,3,62.82,United States,Spokane,Washington
CA-2011-112851,2011-09-17,2011-09-21,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,85.98,United States,Chula Vista,California
CA-2014-123701,2014-11-25,2014-11-28,Art,BIC Liqua Brite Liner,27.76,4,9.99,United States,San Francisco,California
US-2013-114888,2013-09-20,2013-09-25,Binders,Cardinal Holdit Business Card Pockets,11.95,3,4.18,United States,San Francisco,California
US-2011-167262,2011-10-31,2011-11-03,Phones,Plantronics HL10 Handset Lifter,742.34,8,83.51,United States,Avondale,Arizona
CA-2014-108091,2014-11-17,2014-11-22,Art,Newell 328,23.36,4,6.07,United States,Escondido,California
CA-2012-104346,2012-12-11,2012-12-16,Art,Newell 313,13.12,5,1.15,United States,Colorado Springs,Colorado
CA-2012-144722,2012-03-16,2012-03-23,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,18.11,United States,Los Angeles,California
CA-2012-137708,2012-11-22,2012-11-25,Paper,Xerox 1887,37.94,2,18.21,United States,Los Angeles,California
CA-2013-111696,2013-05-09,2013-05-11,Paper,Xerox 1920,17.94,3,8.07,United States,Los Angeles,California
CA-2013-134222,2013-07-11,2013-07-12,Binders,GBC Standard Therm-A-Bind Covers,44.86,6,-35.88,United States,Yuma,Arizona
US-2014-136707,2014-11-13,2014-11-16,Binders,Acco 3-Hole Punch,14.02,4,4.91,United States,Los Angeles,California
CA-2014-167661,2014-10-06,2014-10-11,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,5,13.47,United States,San Francisco,California
US-2011-128685,2011-04-04,2011-04-05,Binders,Avery Non-Stick Binders,7.18,2,2.24,United States,Los Angeles,California
CA-2011-164469,2011-06-25,2011-06-27,Phones,Plantronics 81402,263.96,5,19.8,United States,Salem,Oregon
